pond,datetime,temp_C,            DO_mgL,DO_perc
OPP-W,           2021-08-05 13:37:00,23.586,0.071,0.836937
OPP-W,           2021-08-05 14:07:00,23.72,0.071,0.839047
OPP-W,           2021-08-05 14:37:00,23.879,0.071,0.841552
OPP-W,           2021-08-05 15:07:00,23.997,0.1,1.187903
OPP-W,           2021-08-05 15:37:00,24.122,1.135,13.514212
OPP-W,           2021-08-05 16:07:00,24.097,0.091,1.083013
OPP-W,           2021-08-05 16:37:00,24.29,0.073,0.871921
OPP-W,           2021-08-05 17:07:00,24.382,0.071,0.849486
OPP-W,           2021-08-05 17:37:00,24.466,0.071,0.850812
OPP-W,           2021-08-05 18:07:00,24.601,0.07,0.840932
OPP-W,           2021-08-05 18:37:00,24.618,0.071,0.853214
OPP-W,           2021-08-05 19:07:00,24.651,0.07,0.841711
OPP-W,           2021-08-05 19:37:00,24.668,0.071,0.854004
OPP-W,           2021-08-05 20:07:00,24.66,0.071,0.853878
OPP-W,           2021-08-05 20:37:00,24.609,0.071,0.853072
OPP-W,           2021-08-05 21:07:00,24.559,0.071,0.852281
OPP-W,           2021-08-05 21:37:00,24.517,0.07,0.839623
OPP-W,           2021-08-05 22:07:00,24.508,0.073,0.875461
OPP-W,           2021-08-05 22:37:00,24.45,0.094,1.126093
OPP-W,           2021-08-05 23:07:00,24.357,0.092,1.10023
OPP-W,           2021-08-05 23:37:00,24.231,0.182,2.171445
OPP-W,           2021-08-06 00:07:00,24.122,0.11,1.309747
OPP-W,           2021-08-06 00:37:00,24.064,0.134,1.593784
OPP-W,           2021-08-06 01:07:00,23.971,0.077,0.914241
OPP-W,           2021-08-06 01:37:00,23.896,0.073,0.865533
OPP-W,           2021-08-06 02:07:00,23.804,0.072,0.852206
OPP-W,           2021-08-06 02:37:00,23.737,0.075,0.8866
OPP-W,           2021-08-06 03:07:00,23.653,0.073,0.861597
OPP-W,           2021-08-06 03:37:00,23.527,0.071,0.836009
OPP-W,           2021-08-06 04:07:00,23.435,0.072,0.846316
OPP-W,           2021-08-06 04:37:00,23.335,0.072,0.844721
OPP-W,           2021-08-06 05:07:00,23.268,0.071,0.831936
OPP-W,           2021-08-06 05:37:00,23.159,0.072,0.841916
OPP-W,           2021-08-06 06:07:00,23.075,0.072,0.840578
OPP-W,           2021-08-06 06:37:00,23.017,0.072,0.839654
OPP-W,           2021-08-06 07:07:00,22.95,0.072,0.838588
OPP-W,           2021-08-06 07:37:00,22.95,0.072,0.838588
OPP-W,           2021-08-06 08:07:00,22.933,0.072,0.838317
OPP-W,           2021-08-06 08:37:00,22.925,0.072,0.83819
OPP-W,           2021-08-06 09:07:00,22.941,0.072,0.838444
OPP-W,           2021-08-06 09:37:00,22.958,0.072,0.838715
OPP-W,           2021-08-06 10:07:00,22.975,0.072,0.838986
OPP-W,           2021-08-06 10:37:00,23.025,0.072,0.839782
OPP-W,           2021-08-06 11:07:00,23.084,0.071,0.829045
OPP-W,           2021-08-06 11:37:00,23.142,0.073,0.853335
OPP-W,           2021-08-06 12:07:00,23.192,0.075,0.877544
OPP-W,           2021-08-06 12:37:00,23.293,0.072,0.844052
OPP-W,           2021-08-06 13:07:00,23.343,0.073,0.856583
OPP-W,           2021-08-06 13:37:00,23.444,0.071,0.834703
OPP-W,           2021-08-06 14:07:00,23.544,0.081,0.954062
OPP-W,           2021-08-06 14:37:00,23.636,0.073,0.861322
OPP-W,           2021-08-06 15:07:00,23.754,0.078,0.922358
OPP-W,           2021-08-06 15:37:00,23.904,0.072,0.853804
OPP-W,           2021-08-06 16:07:00,24.047,0.09,1.070112
OPP-W,           2021-08-06 16:37:00,24.122,0.106,1.26212
OPP-W,           2021-08-06 17:07:00,24.29,1.583,18.907557
OPP-W,           2021-08-06 17:37:00,24.399,1.404,16.803587
OPP-W,           2021-08-06 18:07:00,24.5,1.154,13.837423
OPP-W,           2021-08-06 18:37:00,24.584,1.491,17.906206
OPP-W,           2021-08-06 19:07:00,24.735,0.976,11.754113
OPP-W,           2021-08-06 19:37:00,24.685,0.071,0.854273
OPP-W,           2021-08-06 20:07:00,24.777,0.08,0.9642
OPP-W,           2021-08-06 20:37:00,24.811,0.077,0.928626
OPP-W,           2021-08-06 21:07:00,24.802,0.072,0.868181
OPP-W,           2021-08-06 21:37:00,25.021,0.092,1.113833
OPP-W,           2021-08-06 22:07:00,25.13,0.132,1.601318
OPP-W,           2021-08-06 22:37:00,25.055,0.1,1.211447
OPP-W,           2021-08-06 23:07:00,25.088,0.086,1.042477
OPP-W,           2021-08-06 23:37:00,25.055,0.074,0.896471
OPP-W,           2021-08-07 00:07:00,25.088,0.071,0.86065
OPP-W,           2021-08-07 00:37:00,25.055,0.071,0.860127
OPP-W,           2021-08-07 01:07:00,25.097,0.072,0.872916
OPP-W,           2021-08-07 01:37:00,25.122,0.076,0.921835
OPP-W,           2021-08-07 02:07:00,24.996,0.083,1.004409
OPP-W,           2021-08-07 02:37:00,24.97,0.115,1.390984
OPP-W,           2021-08-07 03:07:00,24.861,0.08,0.965697
OPP-W,           2021-08-07 03:37:00,24.71,0.072,0.866706
OPP-W,           2021-08-07 04:07:00,24.643,0.072,0.865632
OPP-W,           2021-08-07 04:37:00,24.525,0.071,0.851744
OPP-W,           2021-08-07 05:07:00,24.416,0.072,0.861995
OPP-W,           2021-08-07 05:37:00,24.324,0.072,0.860522
OPP-W,           2021-08-07 06:07:00,24.257,0.071,0.847512
OPP-W,           2021-08-07 06:37:00,24.215,0.071,0.84685
OPP-W,           2021-08-07 07:07:00,24.156,0.071,0.845919
OPP-W,           2021-08-07 07:37:00,24.114,0.071,0.845256
OPP-W,           2021-08-07 08:07:00,24.122,0.071,0.845382
OPP-W,           2021-08-07 08:37:00,24.114,0.072,0.857161
OPP-W,           2021-08-07 09:07:00,24.122,0.071,0.845382
OPP-W,           2021-08-07 09:37:00,24.164,0.072,0.857961
OPP-W,           2021-08-07 10:07:00,24.148,0.071,0.845793
OPP-W,           2021-08-07 10:37:00,24.189,0.071,0.846439
OPP-W,           2021-08-07 11:07:00,24.198,0.071,0.846581
OPP-W,           2021-08-07 11:37:00,24.273,0.072,0.859705
OPP-W,           2021-08-07 12:07:00,24.273,0.072,0.859705
OPP-W,           2021-08-07 12:37:00,24.273,0.071,0.847765
OPP-W,           2021-08-07 13:07:00,24.265,0.071,0.847639
OPP-W,           2021-08-07 13:37:00,24.299,0.072,0.860121
OPP-W,           2021-08-07 14:07:00,24.324,0.071,0.84857
OPP-W,           2021-08-07 14:37:00,24.307,0.071,0.848302
OPP-W,           2021-08-07 15:07:00,24.282,0.071,0.847907
OPP-W,           2021-08-07 15:37:00,24.265,0.072,0.859577
OPP-W,           2021-08-07 16:07:00,24.315,0.071,0.848428
OPP-W,           2021-08-07 16:37:00,24.282,0.071,0.847907
OPP-W,           2021-08-07 17:07:00,24.29,0.072,0.859977
OPP-W,           2021-08-07 17:37:00,24.374,0.076,0.909173
OPP-W,           2021-08-07 18:07:00,24.391,0.073,0.873561
OPP-W,           2021-08-07 18:37:00,23.519,0.07,0.82411
OPP-W,           2021-08-07 19:07:00,22.163,0.133,1.525952
OPP-W,           2021-08-07 19:37:00,22.046,0.115,1.316467
OPP-W,           2021-08-07 20:07:00,21.871,0.113,1.289217
OPP-W,           2021-08-07 20:37:00,21.862,0.078,0.889747
OPP-W,           2021-08-07 21:07:00,21.846,0.095,1.083332
OPP-W,           2021-08-07 21:37:00,21.812,0.1,1.139601
OPP-W,           2021-08-07 22:07:00,21.787,0.096,1.093489
OPP-W,           2021-08-07 22:37:00,21.837,0.097,1.105947
OPP-W,           2021-08-07 23:07:00,21.837,0.095,1.083144
OPP-W,           2021-08-07 23:37:00,21.821,0.086,0.980227
OPP-W,           2021-08-08 00:07:00,21.837,0.109,1.242765
OPP-W,           2021-08-08 00:37:00,21.846,0.077,0.878069
OPP-W,           2021-08-08 01:07:00,21.837,0.074,0.843712
OPP-W,           2021-08-08 01:37:00,21.854,0.075,0.855394
OPP-W,           2021-08-08 02:07:00,21.821,0.075,0.854849
OPP-W,           2021-08-08 02:37:00,21.837,0.076,0.866515
OPP-W,           2021-08-08 03:07:00,21.862,0.08,0.912561
OPP-W,           2021-08-08 03:37:00,21.871,0.076,0.867084
OPP-W,           2021-08-08 04:07:00,21.871,0.077,0.878493
OPP-W,           2021-08-08 04:37:00,21.862,0.077,0.87834
OPP-W,           2021-08-08 05:07:00,21.837,0.073,0.832311
OPP-W,           2021-08-08 05:37:00,21.829,0.073,0.832182
OPP-W,           2021-08-08 06:07:00,21.812,0.074,0.843305
OPP-W,           2021-08-08 06:37:00,21.77,0.073,0.831234
OPP-W,           2021-08-08 07:07:00,21.779,0.076,0.865545
OPP-W,           2021-08-08 07:37:00,21.787,0.073,0.831507
OPP-W,           2021-08-08 08:07:00,21.787,0.073,0.831507
OPP-W,           2021-08-08 08:37:00,21.804,0.075,0.854569
OPP-W,           2021-08-08 09:07:00,21.812,0.073,0.831909
OPP-W,           2021-08-08 09:37:00,21.812,0.073,0.831909
OPP-W,           2021-08-08 10:07:00,21.846,0.073,0.832455
OPP-W,           2021-08-08 10:37:00,21.887,0.073,0.833114
OPP-W,           2021-08-08 11:07:00,21.904,0.073,0.833387
OPP-W,           2021-08-08 11:37:00,22.021,0.073,0.835268
OPP-W,           2021-08-08 12:07:00,22.105,0.074,0.84808
OPP-W,           2021-08-08 12:37:00,22.197,0.074,0.84958
OPP-W,           2021-08-08 13:07:00,22.297,0.081,0.931732
OPP-W,           2021-08-08 13:37:00,22.406,0.075,0.864518
OPP-W,           2021-08-08 14:07:00,22.515,0.154,1.778847
OPP-W,           2021-08-08 14:37:00,22.59,0.192,2.220963
OPP-W,           2021-08-08 15:07:00,22.707,0.085,0.985435
OPP-W,           2021-08-08 15:37:00,22.757,0.114,1.322901
OPP-W,           2021-08-08 16:07:00,22.799,0.437,5.075176
OPP-W,           2021-08-08 16:37:00,22.966,0.86,10.019507
OPP-W,           2021-08-08 17:07:00,23.142,0.991,11.584313
OPP-W,           2021-08-08 17:37:00,23.209,1.108,12.968415
OPP-W,           2021-08-08 18:07:00,23.31,1.355,15.889685
OPP-W,           2021-08-08 18:37:00,23.36,1.556,18.263981
OPP-W,           2021-08-08 19:07:00,23.41,0.234,2.749231
OPP-W,           2021-08-08 19:37:00,23.46,0.123,1.446471
OPP-W,           2021-08-08 20:07:00,23.611,0.08,0.943471
OPP-W,           2021-08-08 20:37:00,23.795,0.103,1.218922
OPP-W,           2021-08-08 21:07:00,23.754,0.114,1.348062
OPP-W,           2021-08-08 21:37:00,23.737,0.107,1.264883
OPP-W,           2021-08-08 22:07:00,23.812,0.103,1.219311
OPP-W,           2021-08-08 22:37:00,23.93,0.097,1.150823
OPP-W,           2021-08-08 23:07:00,23.98,0.319,3.788207
OPP-W,           2021-08-08 23:37:00,23.971,0.29,3.443245
OPP-W,           2021-08-09 00:07:00,23.963,0.29,3.44273
OPP-W,           2021-08-09 00:37:00,23.904,0.126,1.494157
OPP-W,           2021-08-09 01:07:00,23.913,0.248,2.941375
OPP-W,           2021-08-09 01:37:00,23.871,0.074,0.876979
OPP-W,           2021-08-09 02:07:00,23.837,0.129,1.527814
OPP-W,           2021-08-09 02:37:00,23.787,1.028,12.163732
OPP-W,           2021-08-09 03:07:00,23.712,1.806,21.339313
OPP-W,           2021-08-09 03:37:00,23.603,1.082,12.758532
OPP-W,           2021-08-09 04:07:00,23.494,0.142,1.670979
OPP-W,           2021-08-09 04:37:00,23.41,0.319,3.747884
OPP-W,           2021-08-09 05:07:00,23.318,0.156,1.829642
OPP-W,           2021-08-09 05:37:00,23.226,0.187,2.189416
OPP-W,           2021-08-09 06:07:00,23.167,0.077,0.900519
OPP-W,           2021-08-09 06:37:00,23.109,0.076,0.887849
OPP-W,           2021-08-09 07:07:00,22.958,0.115,1.339614
OPP-W,           2021-08-09 07:37:00,22.548,0.077,0.889985
OPP-W,           2021-08-09 08:07:00,22.314,0.16,1.841058
OPP-W,           2021-08-09 08:37:00,22.197,0.196,2.25024
OPP-W,           2021-08-09 09:07:00,22.088,0.793,9.085236
OPP-W,           2021-08-09 09:37:00,22.113,0.545,6.246954
OPP-W,           2021-08-09 10:07:00,22.138,0.107,1.227056
OPP-W,           2021-08-09 10:37:00,22.163,0.096,1.101439
OPP-W,           2021-08-09 11:07:00,22.172,0.216,2.478666
OPP-W,           2021-08-09 11:37:00,22.197,0.825,9.471672
OPP-W,           2021-08-09 12:07:00,22.247,0.414,4.757621
OPP-W,           2021-08-09 12:37:00,22.289,0.582,6.693639
OPP-W,           2021-08-09 13:07:00,22.381,1.034,11.913117
OPP-W,           2021-08-09 13:37:00,22.448,0.081,0.93443
OPP-W,           2021-08-09 14:07:00,22.498,0.108,1.247098
OPP-W,           2021-08-09 14:37:00,22.54,0.13,1.502342
OPP-W,           2021-08-09 15:07:00,22.615,0.162,1.874831
OPP-W,           2021-08-09 15:37:00,22.757,0.29,3.365275
OPP-W,           2021-08-09 16:07:00,22.891,0.461,5.363278
OPP-W,           2021-08-09 16:37:00,22.958,1.031,12.009934
OPP-W,           2021-08-09 17:07:00,23.109,1.005,11.740629
OPP-W,           2021-08-09 17:37:00,23.092,1.025,11.970418
OPP-W,           2021-08-09 18:07:00,23.167,1.52,17.776478
OPP-W,           2021-08-09 18:37:00,23.268,4.554,53.361067
OPP-W,           2021-08-09 19:07:00,23.251,1.051,12.311038
OPP-W,           2021-08-09 19:37:00,23.226,0.511,5.982844
OPP-W,           2021-08-09 20:07:00,23.234,1.612,18.876326
OPP-W,           2021-08-09 20:37:00,23.335,1.003,11.767437
OPP-W,           2021-08-09 21:07:00,23.326,2.669,31.308031
OPP-W,           2021-08-09 21:37:00,23.318,3.182,37.320012
OPP-W,           2021-08-09 22:07:00,23.343,0.08,0.938721
OPP-W,           2021-08-09 22:37:00,23.335,0.082,0.962044
OPP-W,           2021-08-09 23:07:00,23.343,0.095,1.114731
OPP-W,           2021-08-09 23:37:00,23.343,0.081,0.950455
OPP-W,           2021-08-10 00:07:00,23.326,0.082,0.96188
OPP-W,           2021-08-10 00:37:00,23.368,0.077,0.903945
OPP-W,           2021-08-10 01:07:00,23.343,0.078,0.915253
OPP-W,           2021-08-10 01:37:00,23.284,0.084,0.98456
OPP-W,           2021-08-10 02:07:00,23.217,0.088,1.030138
OPP-W,           2021-08-10 02:37:00,23.134,0.128,1.496032
OPP-W,           2021-08-10 03:07:00,23.025,0.092,1.073055
OPP-W,           2021-08-10 03:37:00,22.933,0.11,1.280762
OPP-W,           2021-08-10 04:07:00,22.858,0.085,0.988271
OPP-W,           2021-08-10 04:37:00,22.757,0.203,2.355692
OPP-W,           2021-08-10 05:07:00,22.69,0.099,1.14737
OPP-W,           2021-08-10 05:37:00,22.623,0.09,1.041732
OPP-W,           2021-08-10 06:07:00,22.556,0.901,10.415567
OPP-W,           2021-08-10 06:37:00,22.506,1.014,11.710656
OPP-W,           2021-08-10 07:07:00,22.49,0.094,1.085271
OPP-W,           2021-08-10 07:37:00,22.473,0.113,1.304211
OPP-W,           2021-08-10 08:07:00,22.498,0.141,1.628156
OPP-W,           2021-08-10 08:37:00,22.523,0.13,1.501854
OPP-W,           2021-08-10 09:07:00,22.556,0.092,1.063521
OPP-W,           2021-08-10 09:37:00,22.648,0.128,1.482281
UM-ARB,           2021-07-09 13:51:00,25.022,7.79,93.575528
UM-ARB,           2021-07-09 14:21:00,25.721,7.67,93.320991
UM-ARB,           2021-07-09 14:51:00,25.502,6.742,81.702792
UM-ARB,           2021-07-09 15:21:00,23.253,9.659,112.262834
UM-ARB,           2021-07-09 15:51:00,23.479,6.313,73.686849
UM-ARB,           2021-07-09 16:21:00,23.705,5.822,68.244957
UM-ARB,           2021-07-09 16:51:00,23.797,6.96,81.725307
UM-ARB,           2021-07-09 17:21:00,24.015,7.821,92.210481
